timestamp,node,bmc_power_watt,gpu_power_watt,gpu_power_limit_watt
2026-05-20T23:45:34+02:00,gruss-2,N/A,112.30,300.00
2026-05-20T23:45:44+02:00,gruss-2,N/A,233.04,300.00
2026-05-20T23:45:55+02:00,gruss-2,N/A,236.05,300.00
2026-05-20T23:46:06+02:00,gruss-2,N/A,239.71,300.00
2026-05-20T23:46:16+02:00,gruss-2,N/A,236.97,300.00
2026-05-20T23:46:26+02:00,gruss-2,N/A,237.68,300.00
2026-05-20T23:46:37+02:00,gruss-2,N/A,238.06,300.00
2026-05-20T23:46:47+02:00,gruss-2,N/A,243.74,300.00
2026-05-20T23:46:57+02:00,gruss-2,N/A,240.48,300.00
2026-05-20T23:47:08+02:00,gruss-2,N/A,244.93,300.00
2026-05-20T23:47:18+02:00,gruss-2,N/A,238.41,300.00
2026-05-20T23:47:28+02:00,gruss-2,N/A,244.12,300.00
2026-05-20T23:47:39+02:00,gruss-2,N/A,246.66,300.00
2026-05-20T23:47:49+02:00,gruss-2,N/A,252.84,300.00
2026-05-20T23:48:00+02:00,gruss-2,N/A,249.37,300.00
2026-05-20T23:48:10+02:00,gruss-2,N/A,250.75,300.00
2026-05-20T23:48:20+02:00,gruss-2,N/A,250.98,300.00
2026-05-20T23:48:31+02:00,gruss-2,N/A,251.65,300.00
2026-05-20T23:48:42+02:00,gruss-2,N/A,252.17,300.00
2026-05-20T23:48:52+02:00,gruss-2,N/A,252.34,300.00
2026-05-20T23:49:03+02:00,gruss-2,N/A,252.49,300.00
2026-05-20T23:49:14+02:00,gruss-2,N/A,251.48,300.00
2026-05-20T23:49:24+02:00,gruss-2,N/A,252.25,300.00
2026-05-20T23:49:34+02:00,gruss-2,N/A,252.13,300.00
2026-05-20T23:49:45+02:00,gruss-2,N/A,252.68,300.00
2026-05-20T23:49:55+02:00,gruss-2,N/A,253.04,300.00
2026-05-20T23:50:05+02:00,gruss-2,N/A,252.23,300.00
2026-05-20T23:50:16+02:00,gruss-2,N/A,260.62,300.00
2026-05-20T23:50:26+02:00,gruss-2,N/A,253.41,300.00
2026-05-20T23:50:36+02:00,gruss-2,N/A,253.26,300.00
2026-05-20T23:50:47+02:00,gruss-2,N/A,252.70,300.00
2026-05-20T23:50:57+02:00,gruss-2,N/A,252.88,300.00
2026-05-20T23:51:07+02:00,gruss-2,N/A,252.51,300.00
2026-05-20T23:51:18+02:00,gruss-2,N/A,251.82,300.00
2026-05-20T23:51:28+02:00,gruss-2,N/A,253.67,300.00
2026-05-20T23:51:38+02:00,gruss-2,N/A,253.24,300.00
2026-05-20T23:51:49+02:00,gruss-2,N/A,253.80,300.00
2026-05-20T23:51:59+02:00,gruss-2,N/A,252.82,300.00
2026-05-20T23:52:09+02:00,gruss-2,N/A,253.49,300.00
2026-05-20T23:52:20+02:00,gruss-2,N/A,253.35,300.00
2026-05-20T23:52:30+02:00,gruss-2,N/A,254.29,300.00
2026-05-20T23:52:41+02:00,gruss-2,N/A,253.65,300.00
2026-05-20T23:52:51+02:00,gruss-2,N/A,252.80,300.00
2026-05-20T23:53:02+02:00,gruss-2,N/A,238.38,300.00
2026-05-20T23:53:12+02:00,gruss-2,N/A,252.52,300.00
2026-05-20T23:53:22+02:00,gruss-2,N/A,249.85,300.00
2026-05-20T23:53:33+02:00,gruss-2,N/A,252.97,300.00
2026-05-20T23:53:43+02:00,gruss-2,N/A,253.39,300.00
2026-05-20T23:53:53+02:00,gruss-2,N/A,252.95,300.00
2026-05-20T23:54:04+02:00,gruss-2,N/A,252.45,300.00
2026-05-20T23:54:14+02:00,gruss-2,N/A,256.40,300.00
2026-05-20T23:54:24+02:00,gruss-2,N/A,253.33,300.00
2026-05-20T23:54:35+02:00,gruss-2,N/A,252.94,300.00
2026-05-20T23:54:45+02:00,gruss-2,N/A,253.14,300.00
2026-05-20T23:54:56+02:00,gruss-2,N/A,252.52,300.00
2026-05-20T23:55:06+02:00,gruss-2,N/A,253.66,300.00
2026-05-20T23:55:17+02:00,gruss-2,N/A,249.42,300.00
2026-05-20T23:55:27+02:00,gruss-2,N/A,253.33,300.00
2026-05-20T23:55:37+02:00,gruss-2,N/A,246.45,300.00
2026-05-20T23:55:48+02:00,gruss-2,N/A,245.60,300.00
2026-05-20T23:55:58+02:00,gruss-2,N/A,252.50,300.00
2026-05-20T23:56:08+02:00,gruss-2,N/A,251.12,300.00
2026-05-20T23:56:19+02:00,gruss-2,N/A,246.11,300.00
2026-05-20T23:56:29+02:00,gruss-2,N/A,244.68,300.00
2026-05-20T23:56:39+02:00,gruss-2,N/A,250.69,300.00
2026-05-20T23:56:50+02:00,gruss-2,N/A,251.88,300.00
2026-05-20T23:57:00+02:00,gruss-2,N/A,251.59,300.00
2026-05-20T23:57:11+02:00,gruss-2,N/A,252.14,300.00
2026-05-20T23:57:21+02:00,gruss-2,N/A,252.75,300.00
2026-05-20T23:57:31+02:00,gruss-2,N/A,252.30,300.00
2026-05-20T23:57:42+02:00,gruss-2,N/A,252.77,300.00
2026-05-20T23:57:52+02:00,gruss-2,N/A,253.67,300.00
2026-05-20T23:58:02+02:00,gruss-2,N/A,252.89,300.00
2026-05-20T23:58:13+02:00,gruss-2,N/A,253.20,300.00
2026-05-20T23:58:24+02:00,gruss-2,N/A,253.43,300.00
2026-05-20T23:58:34+02:00,gruss-2,N/A,252.66,300.00
2026-05-20T23:58:45+02:00,gruss-2,N/A,254.10,300.00
2026-05-20T23:58:55+02:00,gruss-2,N/A,253.95,300.00
2026-05-20T23:59:06+02:00,gruss-2,N/A,252.74,300.00
2026-05-20T23:59:16+02:00,gruss-2,N/A,252.93,300.00
2026-05-20T23:59:27+02:00,gruss-2,N/A,253.18,300.00
2026-05-20T23:59:37+02:00,gruss-2,N/A,252.64,300.00
2026-05-20T23:59:47+02:00,gruss-2,N/A,253.16,300.00
2026-05-20T23:59:58+02:00,gruss-2,N/A,253.15,300.00
2026-05-21T00:00:08+02:00,gruss-2,N/A,253.06,300.00
2026-05-21T00:00:18+02:00,gruss-2,N/A,252.97,300.00
2026-05-21T00:00:29+02:00,gruss-2,N/A,251.49,300.00
2026-05-21T00:00:39+02:00,gruss-2,N/A,253.30,300.00
2026-05-21T00:00:49+02:00,gruss-2,N/A,252.86,300.00
2026-05-21T00:01:00+02:00,gruss-2,N/A,252.94,300.00
2026-05-21T00:01:10+02:00,gruss-2,N/A,253.25,300.00
2026-05-21T00:01:20+02:00,gruss-2,N/A,243.99,300.00
2026-05-21T00:01:31+02:00,gruss-2,N/A,253.01,300.00
2026-05-21T00:01:41+02:00,gruss-2,N/A,252.13,300.00
2026-05-21T00:01:51+02:00,gruss-2,N/A,251.02,300.00
2026-05-21T00:02:02+02:00,gruss-2,N/A,251.40,300.00
2026-05-21T00:02:12+02:00,gruss-2,N/A,250.64,300.00
2026-05-21T00:02:22+02:00,gruss-2,N/A,250.43,300.00
2026-05-21T00:02:33+02:00,gruss-2,N/A,250.67,300.00
2026-05-21T00:02:43+02:00,gruss-2,N/A,249.06,300.00
2026-05-21T00:02:53+02:00,gruss-2,N/A,249.25,300.00
2026-05-21T00:03:04+02:00,gruss-2,N/A,250.10,300.00
2026-05-21T00:03:15+02:00,gruss-2,N/A,248.30,300.00
2026-05-21T00:03:25+02:00,gruss-2,N/A,248.61,300.00
2026-05-21T00:03:35+02:00,gruss-2,N/A,248.61,300.00
2026-05-21T00:03:46+02:00,gruss-2,N/A,248.62,300.00
2026-05-21T00:03:56+02:00,gruss-2,N/A,247.77,300.00
2026-05-21T00:04:06+02:00,gruss-2,N/A,248.49,300.00
2026-05-21T00:04:17+02:00,gruss-2,N/A,248.23,300.00
2026-05-21T00:04:27+02:00,gruss-2,N/A,247.82,300.00
2026-05-21T00:04:37+02:00,gruss-2,N/A,246.90,300.00
2026-05-21T00:04:48+02:00,gruss-2,N/A,246.11,300.00
2026-05-21T00:04:58+02:00,gruss-2,N/A,247.14,300.00
2026-05-21T00:05:08+02:00,gruss-2,N/A,246.81,300.00
2026-05-21T00:05:19+02:00,gruss-2,N/A,247.42,300.00
2026-05-21T00:05:29+02:00,gruss-2,N/A,245.91,300.00
2026-05-21T00:05:39+02:00,gruss-2,N/A,247.21,300.00
2026-05-21T00:05:50+02:00,gruss-2,N/A,247.90,300.00
2026-05-21T00:06:00+02:00,gruss-2,N/A,246.91,300.00
2026-05-21T00:06:10+02:00,gruss-2,N/A,247.74,300.00
2026-05-21T00:06:21+02:00,gruss-2,N/A,247.29,300.00
2026-05-21T00:06:32+02:00,gruss-2,N/A,248.29,300.00
2026-05-21T00:06:42+02:00,gruss-2,N/A,247.50,300.00
2026-05-21T00:06:53+02:00,gruss-2,N/A,247.08,300.00
2026-05-21T00:07:03+02:00,gruss-2,N/A,247.83,300.00
2026-05-21T00:07:14+02:00,gruss-2,N/A,247.76,300.00
2026-05-21T00:07:24+02:00,gruss-2,N/A,247.31,300.00
2026-05-21T00:07:35+02:00,gruss-2,N/A,247.37,300.00
2026-05-21T00:07:45+02:00,gruss-2,N/A,246.79,300.00
2026-05-21T00:07:55+02:00,gruss-2,N/A,246.33,300.00
2026-05-21T00:08:06+02:00,gruss-2,N/A,246.15,300.00
2026-05-21T00:08:16+02:00,gruss-2,N/A,248.16,300.00
2026-05-21T00:08:26+02:00,gruss-2,N/A,247.80,300.00
2026-05-21T00:08:37+02:00,gruss-2,N/A,246.53,300.00
2026-05-21T00:08:47+02:00,gruss-2,N/A,247.64,300.00
2026-05-21T00:08:58+02:00,gruss-2,N/A,247.58,300.00
2026-05-21T00:09:08+02:00,gruss-2,N/A,117.61,300.00
2026-05-21T00:09:18+02:00,gruss-2,N/A,115.07,300.00
2026-05-21T00:09:29+02:00,gruss-2,N/A,113.65,300.00
2026-05-21T00:09:39+02:00,gruss-2,N/A,114.54,300.00
2026-05-21T00:09:49+02:00,gruss-2,N/A,261.25,300.00
2026-05-21T00:09:59+02:00,gruss-2,N/A,114.07,300.00
2026-05-21T00:10:10+02:00,gruss-2,N/A,292.54,300.00
2026-05-21T00:10:20+02:00,gruss-2,N/A,295.77,300.00
2026-05-21T00:10:30+02:00,gruss-2,N/A,297.90,300.00
2026-05-21T00:10:41+02:00,gruss-2,N/A,299.31,300.00
2026-05-21T00:10:51+02:00,gruss-2,N/A,298.54,300.00
2026-05-21T00:11:02+02:00,gruss-2,N/A,299.67,300.00
2026-05-21T00:11:12+02:00,gruss-2,N/A,298.85,300.00
2026-05-21T00:11:22+02:00,gruss-2,N/A,299.07,300.00
2026-05-21T00:11:33+02:00,gruss-2,N/A,298.66,300.00
2026-05-21T00:11:43+02:00,gruss-2,N/A,299.78,300.00
2026-05-21T00:11:53+02:00,gruss-2,N/A,299.18,300.00
2026-05-21T00:12:04+02:00,gruss-2,N/A,299.67,300.00
2026-05-21T00:12:14+02:00,gruss-2,N/A,299.37,300.00
2026-05-21T00:12:24+02:00,gruss-2,N/A,299.62,300.00
2026-05-21T00:12:35+02:00,gruss-2,N/A,299.70,300.00
2026-05-21T00:12:45+02:00,gruss-2,N/A,298.70,300.00
2026-05-21T00:12:55+02:00,gruss-2,N/A,298.60,300.00
2026-05-21T00:13:06+02:00,gruss-2,N/A,299.12,300.00
2026-05-21T00:13:17+02:00,gruss-2,N/A,299.51,300.00
2026-05-21T00:13:27+02:00,gruss-2,N/A,299.23,300.00
2026-05-21T00:13:37+02:00,gruss-2,N/A,298.72,300.00
2026-05-21T00:13:48+02:00,gruss-2,N/A,299.26,300.00
2026-05-21T00:13:58+02:00,gruss-2,N/A,298.95,300.00
2026-05-21T00:14:08+02:00,gruss-2,N/A,298.86,300.00
2026-05-21T00:14:19+02:00,gruss-2,N/A,299.42,300.00
2026-05-21T00:14:29+02:00,gruss-2,N/A,299.15,300.00
2026-05-21T00:14:39+02:00,gruss-2,N/A,299.45,300.00
2026-05-21T00:14:50+02:00,gruss-2,N/A,299.21,300.00
2026-05-21T00:15:01+02:00,gruss-2,N/A,299.71,300.00
2026-05-21T00:15:11+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T00:15:21+02:00,gruss-2,N/A,298.39,300.00
2026-05-21T00:15:32+02:00,gruss-2,N/A,299.04,300.00
2026-05-21T00:15:42+02:00,gruss-2,N/A,298.78,300.00
2026-05-21T00:15:52+02:00,gruss-2,N/A,299.83,300.00
2026-05-21T00:16:03+02:00,gruss-2,N/A,299.37,300.00
2026-05-21T00:16:13+02:00,gruss-2,N/A,299.19,300.00
2026-05-21T00:16:24+02:00,gruss-2,N/A,299.47,300.00
2026-05-21T00:16:34+02:00,gruss-2,N/A,298.94,300.00
2026-05-21T00:16:44+02:00,gruss-2,N/A,299.18,300.00
2026-05-21T00:16:55+02:00,gruss-2,N/A,298.79,300.00
2026-05-21T00:17:05+02:00,gruss-2,N/A,298.07,300.00
2026-05-21T00:17:15+02:00,gruss-2,N/A,300.11,300.00
2026-05-21T00:17:26+02:00,gruss-2,N/A,298.73,300.00
2026-05-21T00:17:36+02:00,gruss-2,N/A,298.53,300.00
2026-05-21T00:17:46+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T00:17:57+02:00,gruss-2,N/A,299.36,300.00
2026-05-21T00:18:07+02:00,gruss-2,N/A,299.08,300.00
2026-05-21T00:18:17+02:00,gruss-2,N/A,298.91,300.00
2026-05-21T00:18:28+02:00,gruss-2,N/A,298.99,300.00
2026-05-21T00:18:38+02:00,gruss-2,N/A,298.66,300.00
2026-05-21T00:18:48+02:00,gruss-2,N/A,298.63,300.00
2026-05-21T00:18:59+02:00,gruss-2,N/A,298.25,300.00
2026-05-21T00:19:09+02:00,gruss-2,N/A,298.23,300.00
2026-05-21T00:19:20+02:00,gruss-2,N/A,298.75,300.00
2026-05-21T00:19:30+02:00,gruss-2,N/A,298.20,300.00
2026-05-21T00:19:41+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T00:19:51+02:00,gruss-2,N/A,299.58,300.00
2026-05-21T00:20:01+02:00,gruss-2,N/A,299.08,300.00
2026-05-21T00:20:12+02:00,gruss-2,N/A,298.46,300.00
2026-05-21T00:20:22+02:00,gruss-2,N/A,299.31,300.00
2026-05-21T00:20:32+02:00,gruss-2,N/A,299.30,300.00
2026-05-21T00:20:43+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T00:20:53+02:00,gruss-2,N/A,299.79,300.00
2026-05-21T00:21:03+02:00,gruss-2,N/A,299.32,300.00
2026-05-21T00:21:14+02:00,gruss-2,N/A,299.08,300.00
2026-05-21T00:21:24+02:00,gruss-2,N/A,299.49,300.00
2026-05-21T00:21:35+02:00,gruss-2,N/A,299.31,300.00
2026-05-21T00:21:45+02:00,gruss-2,N/A,299.67,300.00
2026-05-21T00:21:55+02:00,gruss-2,N/A,299.15,300.00
2026-05-21T00:22:06+02:00,gruss-2,N/A,298.36,300.00
2026-05-21T00:22:16+02:00,gruss-2,N/A,298.57,300.00
2026-05-21T00:22:27+02:00,gruss-2,N/A,298.62,300.00
2026-05-21T00:22:37+02:00,gruss-2,N/A,299.09,300.00
2026-05-21T00:22:47+02:00,gruss-2,N/A,298.92,300.00
2026-05-21T00:22:58+02:00,gruss-2,N/A,299.34,300.00
2026-05-21T00:23:08+02:00,gruss-2,N/A,299.52,300.00
2026-05-21T00:23:18+02:00,gruss-2,N/A,299.76,300.00
2026-05-21T00:23:29+02:00,gruss-2,N/A,299.61,300.00
2026-05-21T00:23:39+02:00,gruss-2,N/A,299.81,300.00
2026-05-21T00:23:50+02:00,gruss-2,N/A,300.23,300.00
2026-05-21T00:24:00+02:00,gruss-2,N/A,298.58,300.00
2026-05-21T00:24:11+02:00,gruss-2,N/A,299.64,300.00
2026-05-21T00:24:21+02:00,gruss-2,N/A,299.77,300.00
2026-05-21T00:24:31+02:00,gruss-2,N/A,299.52,300.00
2026-05-21T00:24:42+02:00,gruss-2,N/A,298.93,300.00
2026-05-21T00:24:52+02:00,gruss-2,N/A,299.91,300.00
2026-05-21T00:25:03+02:00,gruss-2,N/A,299.01,300.00
2026-05-21T00:25:13+02:00,gruss-2,N/A,298.86,300.00
2026-05-21T00:25:24+02:00,gruss-2,N/A,299.41,300.00
2026-05-21T00:25:34+02:00,gruss-2,N/A,299.53,300.00
2026-05-21T00:25:44+02:00,gruss-2,N/A,298.69,300.00
2026-05-21T00:25:55+02:00,gruss-2,N/A,298.87,300.00
2026-05-21T00:26:05+02:00,gruss-2,N/A,299.09,300.00
2026-05-21T00:26:15+02:00,gruss-2,N/A,298.62,300.00
2026-05-21T00:26:26+02:00,gruss-2,N/A,298.69,300.00
2026-05-21T00:26:36+02:00,gruss-2,N/A,298.93,300.00
2026-05-21T00:26:46+02:00,gruss-2,N/A,298.31,300.00
2026-05-21T00:26:57+02:00,gruss-2,N/A,298.71,300.00
2026-05-21T00:27:07+02:00,gruss-2,N/A,298.42,300.00
2026-05-21T00:27:17+02:00,gruss-2,N/A,299.26,300.00
2026-05-21T00:27:28+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T00:27:38+02:00,gruss-2,N/A,299.10,300.00
2026-05-21T00:27:48+02:00,gruss-2,N/A,299.25,300.00
2026-05-21T00:27:59+02:00,gruss-2,N/A,299.24,300.00
2026-05-21T00:28:09+02:00,gruss-2,N/A,299.22,300.00
2026-05-21T00:28:19+02:00,gruss-2,N/A,299.14,300.00
2026-05-21T00:28:30+02:00,gruss-2,N/A,299.84,300.00
2026-05-21T00:28:40+02:00,gruss-2,N/A,299.15,300.00
2026-05-21T00:28:50+02:00,gruss-2,N/A,299.61,300.00
2026-05-21T00:29:01+02:00,gruss-2,N/A,299.10,300.00
2026-05-21T00:29:11+02:00,gruss-2,N/A,299.92,300.00
2026-05-21T00:29:21+02:00,gruss-2,N/A,299.51,300.00
2026-05-21T00:29:32+02:00,gruss-2,N/A,299.24,300.00
2026-05-21T00:29:42+02:00,gruss-2,N/A,299.54,300.00
2026-05-21T00:29:52+02:00,gruss-2,N/A,299.65,300.00
2026-05-21T00:30:03+02:00,gruss-2,N/A,299.44,300.00
2026-05-21T00:30:13+02:00,gruss-2,N/A,299.52,300.00
2026-05-21T00:30:23+02:00,gruss-2,N/A,299.67,300.00
2026-05-21T00:30:34+02:00,gruss-2,N/A,299.00,300.00
2026-05-21T00:30:44+02:00,gruss-2,N/A,298.90,300.00
2026-05-21T00:30:54+02:00,gruss-2,N/A,298.93,300.00
2026-05-21T00:31:05+02:00,gruss-2,N/A,300.19,300.00
2026-05-21T00:31:16+02:00,gruss-2,N/A,299.36,300.00
2026-05-21T00:31:26+02:00,gruss-2,N/A,299.39,300.00
2026-05-21T00:31:36+02:00,gruss-2,N/A,299.59,300.00
2026-05-21T00:31:47+02:00,gruss-2,N/A,299.01,300.00
2026-05-21T00:31:57+02:00,gruss-2,N/A,298.86,300.00
2026-05-21T00:32:07+02:00,gruss-2,N/A,300.01,300.00
2026-05-21T00:32:18+02:00,gruss-2,N/A,298.90,300.00
2026-05-21T00:32:28+02:00,gruss-2,N/A,298.85,300.00
2026-05-21T00:32:38+02:00,gruss-2,N/A,299.20,300.00
2026-05-21T00:32:49+02:00,gruss-2,N/A,299.93,300.00
2026-05-21T00:32:59+02:00,gruss-2,N/A,299.51,300.00
2026-05-21T00:33:09+02:00,gruss-2,N/A,299.16,300.00
2026-05-21T00:33:20+02:00,gruss-2,N/A,298.91,300.00
2026-05-21T00:33:30+02:00,gruss-2,N/A,298.67,300.00
2026-05-21T00:33:40+02:00,gruss-2,N/A,299.61,300.00
2026-05-21T00:33:51+02:00,gruss-2,N/A,298.78,300.00
2026-05-21T00:34:01+02:00,gruss-2,N/A,299.46,300.00
2026-05-21T00:34:11+02:00,gruss-2,N/A,299.72,300.00
2026-05-21T00:34:22+02:00,gruss-2,N/A,299.10,300.00
2026-05-21T00:34:32+02:00,gruss-2,N/A,298.89,300.00
2026-05-21T00:34:42+02:00,gruss-2,N/A,299.39,300.00
2026-05-21T00:34:53+02:00,gruss-2,N/A,299.06,300.00
2026-05-21T00:35:03+02:00,gruss-2,N/A,298.66,300.00
2026-05-21T00:35:13+02:00,gruss-2,N/A,299.10,300.00
2026-05-21T00:35:24+02:00,gruss-2,N/A,299.53,300.00
2026-05-21T00:35:34+02:00,gruss-2,N/A,299.20,300.00
2026-05-21T00:35:44+02:00,gruss-2,N/A,299.78,300.00
2026-05-21T00:35:55+02:00,gruss-2,N/A,298.99,300.00
2026-05-21T00:36:05+02:00,gruss-2,N/A,299.80,300.00
2026-05-21T00:36:15+02:00,gruss-2,N/A,299.21,300.00
2026-05-21T00:36:26+02:00,gruss-2,N/A,299.06,300.00
2026-05-21T00:36:36+02:00,gruss-2,N/A,298.78,300.00
2026-05-21T00:36:46+02:00,gruss-2,N/A,298.99,300.00
2026-05-21T00:36:57+02:00,gruss-2,N/A,298.54,300.00
2026-05-21T00:37:07+02:00,gruss-2,N/A,298.26,300.00
2026-05-21T00:37:17+02:00,gruss-2,N/A,299.18,300.00
2026-05-21T00:37:28+02:00,gruss-2,N/A,299.04,300.00
2026-05-21T00:37:39+02:00,gruss-2,N/A,298.97,300.00
2026-05-21T00:37:49+02:00,gruss-2,N/A,299.41,300.00
2026-05-21T00:37:59+02:00,gruss-2,N/A,300.05,300.00
2026-05-21T00:38:10+02:00,gruss-2,N/A,299.18,300.00
2026-05-21T00:38:20+02:00,gruss-2,N/A,298.60,300.00
2026-05-21T00:38:31+02:00,gruss-2,N/A,299.14,300.00
2026-05-21T00:38:41+02:00,gruss-2,N/A,298.86,300.00
2026-05-21T00:38:51+02:00,gruss-2,N/A,298.55,300.00
2026-05-21T00:39:02+02:00,gruss-2,N/A,298.54,300.00
2026-05-21T00:39:12+02:00,gruss-2,N/A,298.73,300.00
2026-05-21T00:39:22+02:00,gruss-2,N/A,297.80,300.00
2026-05-21T00:39:33+02:00,gruss-2,N/A,298.79,300.00
2026-05-21T00:39:43+02:00,gruss-2,N/A,298.85,300.00
2026-05-21T00:39:54+02:00,gruss-2,N/A,298.95,300.00
2026-05-21T00:40:04+02:00,gruss-2,N/A,299.17,300.00
2026-05-21T00:40:14+02:00,gruss-2,N/A,299.04,300.00
2026-05-21T00:40:25+02:00,gruss-2,N/A,299.69,300.00
2026-05-21T00:40:35+02:00,gruss-2,N/A,299.30,300.00
2026-05-21T00:40:46+02:00,gruss-2,N/A,298.68,300.00
2026-05-21T00:40:56+02:00,gruss-2,N/A,298.82,300.00
2026-05-21T00:41:07+02:00,gruss-2,N/A,298.63,300.00
2026-05-21T00:41:17+02:00,gruss-2,N/A,299.08,300.00
2026-05-21T00:41:27+02:00,gruss-2,N/A,299.85,300.00
2026-05-21T00:41:38+02:00,gruss-2,N/A,299.36,300.00
2026-05-21T00:41:48+02:00,gruss-2,N/A,298.42,300.00
2026-05-21T00:41:59+02:00,gruss-2,N/A,298.96,300.00
2026-05-21T00:42:09+02:00,gruss-2,N/A,299.08,300.00
2026-05-21T00:42:20+02:00,gruss-2,N/A,299.01,300.00
2026-05-21T00:42:30+02:00,gruss-2,N/A,299.60,300.00
2026-05-21T00:42:40+02:00,gruss-2,N/A,299.30,300.00
2026-05-21T00:42:51+02:00,gruss-2,N/A,298.61,300.00
2026-05-21T00:43:01+02:00,gruss-2,N/A,299.30,300.00
2026-05-21T00:43:11+02:00,gruss-2,N/A,299.00,300.00
2026-05-21T00:43:22+02:00,gruss-2,N/A,299.13,300.00
2026-05-21T00:43:32+02:00,gruss-2,N/A,297.75,300.00
2026-05-21T00:43:43+02:00,gruss-2,N/A,298.97,300.00
2026-05-21T00:43:53+02:00,gruss-2,N/A,299.46,300.00
2026-05-21T00:44:03+02:00,gruss-2,N/A,298.50,300.00
2026-05-21T00:44:14+02:00,gruss-2,N/A,298.40,300.00
2026-05-21T00:44:24+02:00,gruss-2,N/A,299.98,300.00
2026-05-21T00:44:35+02:00,gruss-2,N/A,298.78,300.00
2026-05-21T00:44:45+02:00,gruss-2,N/A,298.59,300.00
2026-05-21T00:44:55+02:00,gruss-2,N/A,298.88,300.00
2026-05-21T00:45:06+02:00,gruss-2,N/A,298.82,300.00
2026-05-21T00:45:16+02:00,gruss-2,N/A,298.75,300.00
2026-05-21T00:45:27+02:00,gruss-2,N/A,298.86,300.00
2026-05-21T00:45:37+02:00,gruss-2,N/A,298.84,300.00
2026-05-21T00:45:47+02:00,gruss-2,N/A,298.99,300.00
2026-05-21T00:45:58+02:00,gruss-2,N/A,299.22,300.00
2026-05-21T00:46:08+02:00,gruss-2,N/A,298.47,300.00
2026-05-21T00:46:18+02:00,gruss-2,N/A,299.32,300.00
2026-05-21T00:46:29+02:00,gruss-2,N/A,298.55,300.00
2026-05-21T00:46:39+02:00,gruss-2,N/A,299.06,300.00
2026-05-21T00:46:49+02:00,gruss-2,N/A,299.35,300.00
2026-05-21T00:47:00+02:00,gruss-2,N/A,299.67,300.00
2026-05-21T00:47:10+02:00,gruss-2,N/A,298.49,300.00
2026-05-21T00:47:21+02:00,gruss-2,N/A,300.22,300.00
2026-05-21T00:47:31+02:00,gruss-2,N/A,298.90,300.00
2026-05-21T00:47:42+02:00,gruss-2,N/A,299.45,300.00
2026-05-21T00:47:52+02:00,gruss-2,N/A,299.39,300.00
2026-05-21T00:48:02+02:00,gruss-2,N/A,299.64,300.00
2026-05-21T00:48:13+02:00,gruss-2,N/A,298.14,300.00
2026-05-21T00:48:23+02:00,gruss-2,N/A,299.42,300.00
2026-05-21T00:48:33+02:00,gruss-2,N/A,299.91,300.00
2026-05-21T00:48:44+02:00,gruss-2,N/A,298.94,300.00
2026-05-21T00:48:54+02:00,gruss-2,N/A,299.51,300.00
2026-05-21T00:49:04+02:00,gruss-2,N/A,299.16,300.00
2026-05-21T00:49:15+02:00,gruss-2,N/A,298.45,300.00
2026-05-21T00:49:25+02:00,gruss-2,N/A,299.26,300.00
2026-05-21T00:49:36+02:00,gruss-2,N/A,298.74,300.00
2026-05-21T00:49:46+02:00,gruss-2,N/A,299.57,300.00
2026-05-21T00:49:56+02:00,gruss-2,N/A,298.99,300.00
2026-05-21T00:50:07+02:00,gruss-2,N/A,300.10,300.00
2026-05-21T00:50:17+02:00,gruss-2,N/A,298.62,300.00
2026-05-21T00:50:28+02:00,gruss-2,N/A,299.56,300.00
2026-05-21T00:50:38+02:00,gruss-2,N/A,298.72,300.00
2026-05-21T00:50:48+02:00,gruss-2,N/A,298.51,300.00
2026-05-21T00:50:59+02:00,gruss-2,N/A,298.94,300.00
2026-05-21T00:51:10+02:00,gruss-2,N/A,298.30,300.00
2026-05-21T00:51:20+02:00,gruss-2,N/A,299.26,300.00
2026-05-21T00:51:30+02:00,gruss-2,N/A,299.51,300.00
2026-05-21T00:51:41+02:00,gruss-2,N/A,299.18,300.00
2026-05-21T00:51:51+02:00,gruss-2,N/A,298.82,300.00
2026-05-21T00:52:01+02:00,gruss-2,N/A,299.25,300.00
2026-05-21T00:52:12+02:00,gruss-2,N/A,297.98,300.00
2026-05-21T00:52:22+02:00,gruss-2,N/A,299.59,300.00
2026-05-21T00:52:33+02:00,gruss-2,N/A,298.93,300.00
2026-05-21T00:52:43+02:00,gruss-2,N/A,297.65,300.00
2026-05-21T00:52:53+02:00,gruss-2,N/A,299.76,300.00
2026-05-21T00:53:04+02:00,gruss-2,N/A,298.78,300.00
2026-05-21T00:53:14+02:00,gruss-2,N/A,298.77,300.00
2026-05-21T00:53:24+02:00,gruss-2,N/A,299.70,300.00
2026-05-21T00:53:35+02:00,gruss-2,N/A,298.48,300.00
2026-05-21T00:53:45+02:00,gruss-2,N/A,299.36,300.00
2026-05-21T00:53:56+02:00,gruss-2,N/A,299.08,300.00
2026-05-21T00:54:06+02:00,gruss-2,N/A,299.13,300.00
2026-05-21T00:54:17+02:00,gruss-2,N/A,300.46,300.00
